data,acucar_usd
27/10/1989,14.03
30/10/1989,14.05
31/10/1989,13.93
01/11/1989,14.2
02/11/1989,14.15
03/11/1989,14.15
06/11/1989,14.02
07/11/1989,14.4
08/11/1989,14.45
09/11/1989,14.5
10/11/1989,14.78
13/11/1989,14.63
14/11/1989,14.8
15/11/1989,14.78
16/11/1989,14.67
17/11/1989,14.8
20/11/1989,14.73
21/11/1989,14.85
22/11/1989,15
27/11/1989,15
28/11/1989,14.96
29/11/1989,13.98
30/11/1989,14.2
01/12/1989,14.06
04/12/1989,13.78
05/12/1989,13.23
06/12/1989,14
07/12/1989,13.85
08/12/1989,13.8
11/12/1989,13.75
12/12/1989,13.9
13/12/1989,13.95
14/12/1989,13.95
15/12/1989,13.93
18/12/1989,13.98
19/12/1989,13.9
20/12/1989,12.76
21/12/1989,13.05
22/12/1989,13.25
26/12/1989,13.4
27/12/1989,13.23
28/12/1989,13.55
29/12/1989,12.45
02/01/1990,13.02
03/01/1990,14.22
04/01/1990,14.17
05/01/1990,14.16
08/01/1990,14.06
09/01/1990,14.33
10/01/1990,14.54
11/01/1990,14.52
12/01/1990,14.56
15/01/1990,14.65
16/01/1990,14.48
17/01/1990,14.3
18/01/1990,14.41
19/01/1990,14.26
22/01/1990,14.6
23/01/1990,14.71
24/01/1990,14.85
25/01/1990,15.16
26/01/1990,14.86
29/01/1990,14.87
30/01/1990,14.44
31/01/1990,14.73
01/02/1990,14.8
02/02/1990,14.81
05/02/1990,14.86
06/02/1990,14.6
07/02/1990,14.97
08/02/1990,14.86
09/02/1990,15.12
12/02/1990,14.94
13/02/1990,14.56
14/02/1990,14.7
15/02/1990,14.74
16/02/1990,14.78
20/02/1990,14.49
21/02/1990,14.57
22/02/1990,14.73
23/02/1990,14.46
26/02/1990,14.42
27/02/1990,14.36
28/02/1990,14.31
01/03/1990,14.23
02/03/1990,14.47
05/03/1990,14.98
06/03/1990,14.86
07/03/1990,15.06
08/03/1990,15.52
09/03/1990,15.75
12/03/1990,15.57
13/03/1990,15.73
14/03/1990,15.54
15/03/1990,15.93
16/03/1990,16.13
19/03/1990,15.87
20/03/1990,15.83
21/03/1990,15.79
22/03/1990,15.48
23/03/1990,15.54
26/03/1990,15.55
27/03/1990,15.35
28/03/1990,15.59
29/03/1990,15.7
30/03/1990,15.69
02/04/1990,15.09
03/04/1990,15.25
04/04/1990,15.2
05/04/1990,15.12
06/04/1990,15.16
09/04/1990,15.46
10/04/1990,15.5
11/04/1990,15.47
12/04/1990,15.35
16/04/1990,14.98
17/04/1990,14.92
18/04/1990,15.4
19/04/1990,15.16
20/04/1990,15.28
23/04/1990,15.31
24/04/1990,15.4
25/04/1990,15.77
26/04/1990,15.78
27/04/1990,15.96
30/04/1990,15.9
01/05/1990,15.96
02/05/1990,15.9
03/05/1990,15.6
04/05/1990,14.44
07/05/1990,14.6
08/05/1990,14.78
09/05/1990,14.66
10/05/1990,14.65
11/05/1990,14.88
14/05/1990,14.79
15/05/1990,14.6
16/05/1990,14.68
17/05/1990,14.46
18/05/1990,14.3
21/05/1990,14.52
22/05/1990,14.56
23/05/1990,14.35
24/05/1990,14.8
25/05/1990,14.69
29/05/1990,14.03
30/05/1990,13.71
31/05/1990,13.68
01/06/1990,13.29
04/06/1990,13.58
05/06/1990,13.44
06/06/1990,13.58
07/06/1990,13.54
08/06/1990,13.42
11/06/1990,13.51
12/06/1990,12.93
13/06/1990,12.92
14/06/1990,12.25
15/06/1990,12.67
18/06/1990,12.55
19/06/1990,12.7
20/06/1990,12.74
21/06/1990,12.58
22/06/1990,12.49
25/06/1990,12.52
26/06/1990,12.38
27/06/1990,12.66
28/06/1990,12.63
29/06/1990,12.99
02/07/1990,13.26
03/07/1990,13.28
05/07/1990,13.1
06/07/1990,12.59
09/07/1990,11.9
10/07/1990,12.1
11/07/1990,11.97
12/07/1990,12.17
13/07/1990,12.14
16/07/1990,11.72
17/07/1990,11.19
18/07/1990,10.99
19/07/1990,11.43
20/07/1990,11.53
23/07/1990,11.14
24/07/1990,11.27
25/07/1990,11.45
26/07/1990,11.37
27/07/1990,11.38
30/07/1990,11.28
31/07/1990,11.09
01/08/1990,10.55
02/08/1990,10.39
03/08/1990,9.9
06/08/1990,10.42
07/08/1990,10.5
08/08/1990,10.39
09/08/1990,10.47
10/08/1990,10.49
13/08/1990,10.49
14/08/1990,10.78
15/08/1990,10.9
16/08/1990,11.14
17/08/1990,11.4
20/08/1990,11.28
21/08/1990,11.09
22/08/1990,11.02
23/08/1990,11.31
24/08/1990,11.67
27/08/1990,11.44
28/08/1990,11.47
29/08/1990,11.05
30/08/1990,10.83
31/08/1990,10.33
04/09/1990,10.52
05/09/1990,10.77
06/09/1990,11.24
07/09/1990,11.16
10/09/1990,11.2
11/09/1990,11.33
12/09/1990,11
13/09/1990,10.91
14/09/1990,10.98
17/09/1990,11.15
18/09/1990,10.92
19/09/1990,11.05
20/09/1990,11.14
21/09/1990,10.9
24/09/1990,10.96
25/09/1990,11.08
26/09/1990,10.82
27/09/1990,10.52
28/09/1990,9.78
01/10/1990,10.13
02/10/1990,10.1
03/10/1990,9.82
04/10/1990,9.82
05/10/1990,9.94
08/10/1990,10.15
09/10/1990,9.95
10/10/1990,9.99
11/10/1990,9.81
12/10/1990,9.63
15/10/1990,9.13
16/10/1990,9.21
17/10/1990,9.49
18/10/1990,9.63
19/10/1990,9.66
22/10/1990,9.92
23/10/1990,9.78
24/10/1990,9.83
25/10/1990,9.6
26/10/1990,9.33
29/10/1990,9.39
30/10/1990,9.47
31/10/1990,9.42
01/11/1990,9.73
02/11/1990,9.71
05/11/1990,9.55
06/11/1990,9.9
07/11/1990,9.66
08/11/1990,9.81
09/11/1990,10.17
12/11/1990,10.15
13/11/1990,10.32
14/11/1990,10.2
15/11/1990,10.06
16/11/1990,10.07
19/11/1990,9.85
20/11/1990,9.77
21/11/1990,9.83
26/11/1990,10
27/11/1990,9.98
28/11/1990,9.98
29/11/1990,9.97
30/11/1990,9.82
03/12/1990,9.76
04/12/1990,9.71
05/12/1990,9.87
06/12/1990,9.54
07/12/1990,9.6
10/12/1990,9.73
11/12/1990,9.89
12/12/1990,9.84
13/12/1990,9.69
14/12/1990,9.67
17/12/1990,9.7
18/12/1990,9.7
19/12/1990,9.67
20/12/1990,9.67
21/12/1990,9.67
26/12/1990,9.9
27/12/1990,9.7
28/12/1990,9.37
02/01/1991,9.12
03/01/1991,9.11
04/01/1991,9.2
07/01/1991,9.32
08/01/1991,9.1
09/01/1991,9.15
10/01/1991,8.97
11/01/1991,9.14
14/01/1991,9.03
15/01/1991,9.16
16/01/1991,8.95
17/01/1991,9.03
18/01/1991,8.99
21/01/1991,8.89
22/01/1991,8.86
23/01/1991,8.91
24/01/1991,8.93
25/01/1991,8.92
28/01/1991,8.76
29/01/1991,8.69
30/01/1991,8.69
31/01/1991,8.79
01/02/1991,9
04/02/1991,9.05
05/02/1991,8.88
06/02/1991,8.5
07/02/1991,8.61
08/02/1991,8.54
11/02/1991,8.2
12/02/1991,8.29
13/02/1991,8.28
14/02/1991,8.5
15/02/1991,8.41
19/02/1991,8.72
20/02/1991,8.63
21/02/1991,8.5
22/02/1991,8.23
25/02/1991,8.52
26/02/1991,9.14
27/02/1991,9.68
28/02/1991,8.95
01/03/1991,9.18
04/03/1991,9.29
05/03/1991,9.39
06/03/1991,9.33
07/03/1991,9.46
08/03/1991,9.3
11/03/1991,9.21
12/03/1991,9.11
13/03/1991,8.96
14/03/1991,9.19
15/03/1991,9.07
18/03/1991,9.2
19/03/1991,9.11
20/03/1991,8.86
21/03/1991,8.92
22/03/1991,9.07
25/03/1991,9.15
26/03/1991,9.19
27/03/1991,9.03
28/03/1991,8.9
01/04/1991,9.01
02/04/1991,9.01
03/04/1991,9.02
04/04/1991,9.05
05/04/1991,8.98
08/04/1991,9.28
09/04/1991,9.27
10/04/1991,9.11
11/04/1991,8.93
12/04/1991,8.71
15/04/1991,8.66
16/04/1991,8.64
17/04/1991,8.51
18/04/1991,8.06
19/04/1991,7.9
22/04/1991,8.06
23/04/1991,7.88
24/04/1991,8.24
25/04/1991,8.31
26/04/1991,8.29
29/04/1991,7.92
30/04/1991,7.42
01/05/1991,8.05
02/05/1991,7.96
03/05/1991,7.8
06/05/1991,7.72
07/05/1991,7.67
08/05/1991,7.64
09/05/1991,7.82
10/05/1991,7.63
13/05/1991,7.87
14/05/1991,7.75
15/05/1991,7.89
16/05/1991,7.89
17/05/1991,7.85
20/05/1991,8.07
21/05/1991,7.99
22/05/1991,7.93
23/05/1991,7.99
24/05/1991,8.1
28/05/1991,8.05
29/05/1991,8.01
30/05/1991,8.03
31/05/1991,8.05
03/06/1991,8.47
04/06/1991,8.71
05/06/1991,8.58
06/06/1991,8.57
07/06/1991,8.73
10/06/1991,8.88
11/06/1991,8.79
12/06/1991,8.88
13/06/1991,9.39
14/06/1991,9.24
17/06/1991,9.58
18/06/1991,9.9
19/06/1991,9.97
20/06/1991,9.9
21/06/1991,9.88
24/06/1991,9.7
25/06/1991,9.96
26/06/1991,10.4
27/06/1991,10.65
28/06/1991,10.7
01/07/1991,8.46
02/07/1991,8.44
03/07/1991,8.61
08/07/1991,9.51
09/07/1991,9.49
10/07/1991,9.14
11/07/1991,9.19
12/07/1991,9.24
15/07/1991,9.05
16/07/1991,8.81
17/07/1991,8.91
18/07/1991,9.46
19/07/1991,9.18
22/07/1991,9.3
23/07/1991,9.2
24/07/1991,9.07
25/07/1991,9.09
26/07/1991,9.33
29/07/1991,9.28
30/07/1991,9.39
31/07/1991,9.68
01/08/1991,9.76
02/08/1991,9.59
05/08/1991,9.56
06/08/1991,9.45
07/08/1991,9.32
08/08/1991,9.15
09/08/1991,8.68
12/08/1991,8.28
13/08/1991,8.36
14/08/1991,8.54
15/08/1991,8.48
16/08/1991,8.32
19/08/1991,7.97
20/08/1991,7.98
21/08/1991,8.67
22/08/1991,8.69
23/08/1991,8.62
26/08/1991,8.83
27/08/1991,8.88
28/08/1991,8.91
29/08/1991,8.73
30/08/1991,8.83
03/09/1991,8.73
04/09/1991,8.75
05/09/1991,9.23
06/09/1991,9.2
09/09/1991,9.03
10/09/1991,8.9
11/09/1991,9.04
12/09/1991,9
13/09/1991,8.91
16/09/1991,8.7
17/09/1991,8.98
18/09/1991,9.06
19/09/1991,8.99
20/09/1991,8.93
23/09/1991,9.01
24/09/1991,9.49
25/09/1991,9.47
26/09/1991,9.61
27/09/1991,9.59
30/09/1991,9.62
01/10/1991,8.89
02/10/1991,8.85
03/10/1991,8.55
04/10/1991,8.66
07/10/1991,8.75
08/10/1991,8.75
09/10/1991,8.7
10/10/1991,8.66
11/10/1991,8.48
14/10/1991,8.57
15/10/1991,8.66
16/10/1991,8.82
17/10/1991,8.8
18/10/1991,8.65
21/10/1991,8.67
22/10/1991,8.95
23/10/1991,8.79
24/10/1991,8.8
25/10/1991,8.69
28/10/1991,8.85
29/10/1991,8.93
30/10/1991,9
31/10/1991,8.98
01/11/1991,8.95
04/11/1991,8.95
05/11/1991,8.86
06/11/1991,8.57
07/11/1991,8.62
08/11/1991,8.65
11/11/1991,8.61
12/11/1991,8.55
13/11/1991,8.27
14/11/1991,8.24
15/11/1991,8.32
18/11/1991,8.28
19/11/1991,8.23
20/11/1991,8.34
21/11/1991,8.44
22/11/1991,8.63
25/11/1991,8.94
26/11/1991,8.92
27/11/1991,8.92
29/11/1991,8.92
02/12/1991,8.93
03/12/1991,9.07
04/12/1991,9.11
05/12/1991,9.06
06/12/1991,8.83
09/12/1991,9.09
10/12/1991,8.92
11/12/1991,8.7
12/12/1991,8.6
13/12/1991,8.61
16/12/1991,8.81
17/12/1991,8.74
18/12/1991,8.69
19/12/1991,8.77
20/12/1991,8.88
23/12/1991,8.91
24/12/1991,8.88
26/12/1991,8.81
27/12/1991,9
30/12/1991,8.96
31/12/1991,9
02/01/1992,8.59
03/01/1992,8.4
06/01/1992,8.49
07/01/1992,8.36
08/01/1992,8.43
09/01/1992,8.46
10/01/1992,8.56
13/01/1992,8.44
14/01/1992,8.3
15/01/1992,8.25
16/01/1992,8.31
17/01/1992,8.59
20/01/1992,8.4
21/01/1992,8.41
22/01/1992,8.62
23/01/1992,8.63
24/01/1992,8.63
27/01/1992,8.56
28/01/1992,8.35
29/01/1992,8.34
30/01/1992,8.33
31/01/1992,8.18
03/02/1992,8
04/02/1992,8.05
05/02/1992,8.16
06/02/1992,8.17
07/02/1992,8.18
10/02/1992,8.11
11/02/1992,7.88
12/02/1992,7.94
13/02/1992,8.02
14/02/1992,8.02
18/02/1992,8.58
19/02/1992,8.46
20/02/1992,8.46
21/02/1992,8.15
24/02/1992,8.12
25/02/1992,8.16
26/02/1992,7.87
27/02/1992,7.8
28/02/1992,7.86
02/03/1992,8.04
03/03/1992,8.27
04/03/1992,8.23
05/03/1992,8.12
06/03/1992,8.12
09/03/1992,8.24
10/03/1992,8.39
11/03/1992,8.37
12/03/1992,8.36
13/03/1992,8.31
16/03/1992,8.43
17/03/1992,8.33
18/03/1992,8.41
19/03/1992,8.43
20/03/1992,8.44
23/03/1992,8.29
24/03/1992,8.33
25/03/1992,8.32
26/03/1992,8.25
27/03/1992,8.38
30/03/1992,8.53
31/03/1992,8.68
01/04/1992,8.77
02/04/1992,9.13
03/04/1992,9.18
06/04/1992,9
07/04/1992,9.8
08/04/1992,9.82
09/04/1992,9.73
10/04/1992,9.56
13/04/1992,9.67
14/04/1992,9.43
15/04/1992,9.47
16/04/1992,9.59
20/04/1992,9.48
21/04/1992,9.54
22/04/1992,9.72
23/04/1992,10.28
24/04/1992,9.99
27/04/1992,9.83
28/04/1992,9.75
29/04/1992,9.91
30/04/1992,9.45
01/05/1992,9.45
04/05/1992,9.49
05/05/1992,9.6
06/05/1992,9.54
07/05/1992,9.7
08/05/1992,9.67
11/05/1992,9.68
12/05/1992,9.67
13/05/1992,9.7
14/05/1992,9.61
15/05/1992,9.65
18/05/1992,9.35
19/05/1992,9.39
20/05/1992,9.42
21/05/1992,9.35
22/05/1992,9.47
26/05/1992,9.54
27/05/1992,9.9
28/05/1992,9.85
29/05/1992,10.03
01/06/1992,9.73
02/06/1992,9.89
03/06/1992,10.03
04/06/1992,10.34
05/06/1992,10.23
08/06/1992,10.15
09/06/1992,10.01
10/06/1992,10.23
11/06/1992,10.1
12/06/1992,10.27
15/06/1992,10.51
16/06/1992,10.53
17/06/1992,11.05
18/06/1992,10.81
19/06/1992,10.76
22/06/1992,10.94
23/06/1992,10.96
24/06/1992,10.91
25/06/1992,10.97
26/06/1992,10.99
29/06/1992,10.98
30/06/1992,10.55
01/07/1992,9.3
02/07/1992,9.3
06/07/1992,9.33
07/07/1992,9.47
08/07/1992,9.52
09/07/1992,9.3
10/07/1992,9.41
13/07/1992,9.55
14/07/1992,9.62
15/07/1992,9.65
16/07/1992,10.06
17/07/1992,10.28
20/07/1992,9.99
21/07/1992,9.97
22/07/1992,10.02
23/07/1992,9.91
24/07/1992,9.92
27/07/1992,10.03
28/07/1992,10.06
29/07/1992,9.39
30/07/1992,9.48
31/07/1992,9.51
03/08/1992,9.56
04/08/1992,9.44
05/08/1992,9.59
06/08/1992,9.62
07/08/1992,9.6
10/08/1992,9.66
11/08/1992,9.83
12/08/1992,9.86
13/08/1992,9.39
14/08/1992,9.46
17/08/1992,9.53
18/08/1992,9.41
19/08/1992,9.19
20/08/1992,9.09
21/08/1992,8.81
24/08/1992,8.99
25/08/1992,9.05
26/08/1992,8.93
27/08/1992,9.2
28/08/1992,9.15
31/08/1992,9.23
01/09/1992,8.95
02/09/1992,9
03/09/1992,9
04/09/1992,9.13
08/09/1992,9.19
09/09/1992,9.31
10/09/1992,9.64
11/09/1992,9.6
14/09/1992,9.48
15/09/1992,9.45
16/09/1992,9.23
17/09/1992,9.09
18/09/1992,9.1
21/09/1992,8.69
22/09/1992,8.68
23/09/1992,8.73
24/09/1992,8.8
25/09/1992,8.75
28/09/1992,8.68
29/09/1992,8.49
30/09/1992,8.29
01/10/1992,8.8
02/10/1992,8.88
05/10/1992,8.69
06/10/1992,8.56
07/10/1992,8.63
08/10/1992,8.67
09/10/1992,8.66
12/10/1992,8.7
13/10/1992,8.77
14/10/1992,9.02
15/10/1992,8.98
16/10/1992,8.87
19/10/1992,8.83
20/10/1992,8.91
21/10/1992,8.93
22/10/1992,8.86
23/10/1992,8.71
26/10/1992,8.64
27/10/1992,8.64
28/10/1992,8.81
29/10/1992,8.75
30/10/1992,8.77
02/11/1992,8.97
03/11/1992,8.94
04/11/1992,8.82
05/11/1992,8.69
06/11/1992,8.79
09/11/1992,8.84
10/11/1992,8.74
11/11/1992,8.71
12/11/1992,8.73
13/11/1992,8.73
16/11/1992,8.64
17/11/1992,8.73
18/11/1992,8.68
19/11/1992,8.66
20/11/1992,8.62
23/11/1992,8.34
24/11/1992,8.41
25/11/1992,8.43
27/11/1992,8.43
30/11/1992,8.41
01/12/1992,8.48
02/12/1992,8.52
03/12/1992,8.54
04/12/1992,8.37
07/12/1992,8.29
08/12/1992,8.25
09/12/1992,8.26
10/12/1992,8.26
11/12/1992,8.3
14/12/1992,8.27
15/12/1992,8.18
16/12/1992,8.19
17/12/1992,8.32
18/12/1992,8.3
21/12/1992,8.12
22/12/1992,8.19
23/12/1992,8.19
24/12/1992,8.21
28/12/1992,8.21
29/12/1992,8.38
30/12/1992,8.39
31/12/1992,8.41
04/01/1993,8.29
05/01/1993,8.09
06/01/1993,8.17
07/01/1993,8.16
08/01/1993,8.6
11/01/1993,8.64
12/01/1993,8.52
13/01/1993,8.46
14/01/1993,8.59
15/01/1993,8.57
18/01/1993,8.41
19/01/1993,8.45
20/01/1993,8.54
21/01/1993,8.5
22/01/1993,8.45
25/01/1993,8.47
26/01/1993,8.62
27/01/1993,8.61
28/01/1993,8.47
29/01/1993,8.3
01/02/1993,8.25
02/02/1993,8.04
03/02/1993,8.14
04/02/1993,8.22
05/02/1993,8.1
08/02/1993,8.05
09/02/1993,8.15
10/02/1993,8.57
11/02/1993,8.47
12/02/1993,8.48
16/02/1993,8.96
17/02/1993,9.33
18/02/1993,9.05
19/02/1993,9
22/02/1993,9.34
23/02/1993,9.38
24/02/1993,9.54
25/02/1993,9.55
26/02/1993,9.63
01/03/1993,10.23
02/03/1993,10.12
03/03/1993,10.18
04/03/1993,10.2
05/03/1993,10.09
08/03/1993,10.01
09/03/1993,9.88
10/03/1993,10.15
11/03/1993,10.21
12/03/1993,10.55
15/03/1993,11.5
16/03/1993,11
17/03/1993,11.11
18/03/1993,11.45
19/03/1993,12.18
22/03/1993,12.22
23/03/1993,11.78
24/03/1993,11.68
25/03/1993,11.72
26/03/1993,11.85
29/03/1993,12.03
30/03/1993,12.12
31/03/1993,11.89
01/04/1993,12.03
02/04/1993,12.24
05/04/1993,12.06
06/04/1993,11.47
07/04/1993,10.89
08/04/1993,11.03
12/04/1993,10.73
13/04/1993,10.85
14/04/1993,10.4
15/04/1993,10.41
16/04/1993,10.7
19/04/1993,10.89
20/04/1993,10.95
21/04/1993,11.18
22/04/1993,11.76
23/04/1993,12
26/04/1993,12.45
27/04/1993,12.65
28/04/1993,12.4
29/04/1993,12.5
30/04/1993,12.33
03/05/1993,12.3
04/05/1993,12.14
05/05/1993,12.26
06/05/1993,12.29
07/05/1993,12.28
10/05/1993,12.17
11/05/1993,12.47
12/05/1993,12.5
13/05/1993,12.88
14/05/1993,13.19
17/05/1993,12.97
18/05/1993,12.35
19/05/1993,11.96
20/05/1993,12.06
21/05/1993,12.36
24/05/1993,11.61
25/05/1993,11.78
26/05/1993,11.12
27/05/1993,10.57
28/05/1993,10.76
01/06/1993,10.75
02/06/1993,10.67
03/06/1993,10.46
04/06/1993,10.96
07/06/1993,10.95
08/06/1993,11.13
09/06/1993,10.91
10/06/1993,11.12
11/06/1993,11.06
14/06/1993,10.9
15/06/1993,10.8
16/06/1993,10.52
17/06/1993,10.49
18/06/1993,10.05
21/06/1993,9.67
22/06/1993,9.81
23/06/1993,9.99
24/06/1993,10.05
25/06/1993,9.98
28/06/1993,10.01
29/06/1993,9.34
30/06/1993,9.95
01/07/1993,10.34
02/07/1993,10.64
06/07/1993,10.75
07/07/1993,10.66
08/07/1993,10.55
09/07/1993,10.25
12/07/1993,9.74
13/07/1993,9.7
14/07/1993,9.86
15/07/1993,9.59
16/07/1993,9.8
19/07/1993,9.98
20/07/1993,9.79
21/07/1993,9.67
22/07/1993,9.61
23/07/1993,9.6
26/07/1993,9.15
27/07/1993,9.13
28/07/1993,9.21
29/07/1993,9.29
30/07/1993,9.36
02/08/1993,9.56
03/08/1993,10.13
04/08/1993,10.05
05/08/1993,10.01
06/08/1993,10.04
09/08/1993,9.63
10/08/1993,9.84
11/08/1993,9.69
12/08/1993,9.18
13/08/1993,9.37
16/08/1993,9.2
17/08/1993,9.39
18/08/1993,9.36
19/08/1993,9.39
20/08/1993,9.12
23/08/1993,9.28
24/08/1993,9.36
25/08/1993,9.17
26/08/1993,9.32
27/08/1993,9.15
30/08/1993,9.34
31/08/1993,9.07
01/09/1993,9.16
02/09/1993,9.09
03/09/1993,9.11
07/09/1993,9.2
08/09/1993,9.09
09/09/1993,9.11
10/09/1993,9.39
13/09/1993,9.63
14/09/1993,9.4
15/09/1993,9.75
16/09/1993,9.65
17/09/1993,9.98
20/09/1993,9.79
21/09/1993,9.66
22/09/1993,9.73
23/09/1993,9.74
24/09/1993,9.73
27/09/1993,9.49
28/09/1993,9.49
29/09/1993,9.35
30/09/1993,9.49
01/10/1993,10.83
04/10/1993,10.84
05/10/1993,10.71
06/10/1993,10.87
07/10/1993,10.6
08/10/1993,10.73
11/10/1993,10.55
12/10/1993,10.79
13/10/1993,10.62
14/10/1993,10.54
15/10/1993,10.63
18/10/1993,10.24
19/10/1993,10.33
20/10/1993,10.33
21/10/1993,10.31
22/10/1993,10.53
25/10/1993,10.46
26/10/1993,10.47
27/10/1993,10.65
28/10/1993,10.54
29/10/1993,10.62
01/11/1993,10.46
02/11/1993,10.44
03/11/1993,10.55
04/11/1993,10.9
05/11/1993,10.74
08/11/1993,10.63
09/11/1993,10.02
10/11/1993,10.1
11/11/1993,10.19
12/11/1993,9.99
15/11/1993,10.05
16/11/1993,10.14
17/11/1993,10.18
18/11/1993,10.44
19/11/1993,10.35
22/11/1993,10.25
23/11/1993,10.16
24/11/1993,10.33
29/11/1993,10.44
30/11/1993,10.36
01/12/1993,10.67
02/12/1993,10.67
03/12/1993,10.73
06/12/1993,10.59
07/12/1993,10.66
08/12/1993,10.65
09/12/1993,10.51
10/12/1993,10.77
13/12/1993,10.74
14/12/1993,10.67
15/12/1993,10.64
16/12/1993,10.66
17/12/1993,10.69
20/12/1993,10.55
21/12/1993,10.3
22/12/1993,10.55
23/12/1993,10.65
27/12/1993,10.67
28/12/1993,10.77
29/12/1993,10.78
30/12/1993,10.77
03/01/1994,10.82
04/01/1994,10.7
05/01/1994,10.74
06/01/1994,10.78
07/01/1994,10.58
10/01/1994,10.56
11/01/1994,10.76
12/01/1994,10.75
13/01/1994,10.61
14/01/1994,10.66
17/01/1994,10.4
18/01/1994,10.35
19/01/1994,10.28
20/01/1994,10.33
21/01/1994,10.39
24/01/1994,10.42
25/01/1994,10.36
26/01/1994,10.31
27/01/1994,10.44
28/01/1994,10.47
31/01/1994,10.59
01/02/1994,10.41
02/02/1994,10.48
03/02/1994,11
04/02/1994,11.12
07/02/1994,10.97
08/02/1994,10.92
09/02/1994,11.02
10/02/1994,10.95
11/02/1994,11.03
14/02/1994,11.21
15/02/1994,10.97
16/02/1994,10.98
17/02/1994,11.04
18/02/1994,11.11
22/02/1994,10.89
23/02/1994,11.16
24/02/1994,11.14
25/02/1994,11.14
28/02/1994,11.46
01/03/1994,11.78
02/03/1994,11.77
03/03/1994,11.76
04/03/1994,11.9
07/03/1994,11.79
08/03/1994,11.84
09/03/1994,11.89
10/03/1994,12.01
11/03/1994,12.28
14/03/1994,12.34
15/03/1994,12.13
16/03/1994,12.17
17/03/1994,12.14
18/03/1994,12.11
21/03/1994,12.11
22/03/1994,12.16
23/03/1994,12.16
24/03/1994,12.29
25/03/1994,12.19
28/03/1994,12.17
29/03/1994,11.84
30/03/1994,11.95
31/03/1994,11.96
04/04/1994,11.85
05/04/1994,11.05
06/04/1994,11.28
07/04/1994,11.21
08/04/1994,11.2
11/04/1994,10.56
12/04/1994,10.57
13/04/1994,10.88
14/04/1994,10.91
15/04/1994,10.97
18/04/1994,11.01
19/04/1994,10.87
20/04/1994,10.77
21/04/1994,11.21
22/04/1994,11.66
25/04/1994,11.68
26/04/1994,11.77
28/04/1994,11.65
29/04/1994,11.29
02/05/1994,11.53
03/05/1994,11.5
04/05/1994,11.65
05/05/1994,11.82
06/05/1994,11.72
09/05/1994,11.94
10/05/1994,11.83
11/05/1994,12.26
12/05/1994,12.17
13/05/1994,11.98
16/05/1994,11.86
17/05/1994,11.97
18/05/1994,12.23
19/05/1994,12.21
20/05/1994,11.91
23/05/1994,12.17
24/05/1994,11.93
25/05/1994,11.85
26/05/1994,12.01
27/05/1994,11.79
31/05/1994,12.04
01/06/1994,12.19
02/06/1994,12.02
03/06/1994,12.09
06/06/1994,12
07/06/1994,12.14
08/06/1994,12.46
09/06/1994,12.42
10/06/1994,12.44
13/06/1994,12.36
14/06/1994,12.37
15/06/1994,12.33
16/06/1994,12.4
17/06/1994,12.36
20/06/1994,12.06
21/06/1994,12.1
22/06/1994,11.83
23/06/1994,12.08
24/06/1994,12.14
27/06/1994,11.57
28/06/1994,11.61
29/06/1994,11.54
30/06/1994,11.49
01/07/1994,11.86
05/07/1994,11.67
06/07/1994,11.67
07/07/1994,11.26
08/07/1994,11.32
11/07/1994,11.47
12/07/1994,11.52
13/07/1994,11.54
14/07/1994,11.7
15/07/1994,12.05
18/07/1994,12.09
19/07/1994,12.02
20/07/1994,11.88
21/07/1994,11.9
22/07/1994,11.86
25/07/1994,11.78
26/07/1994,11.72
27/07/1994,11.72
28/07/1994,11.82
29/07/1994,11.68
01/08/1994,11.7
02/08/1994,11.48
03/08/1994,11.54
04/08/1994,11.93
05/08/1994,11.88
08/08/1994,11.8
09/08/1994,11.82
10/08/1994,11.91
11/08/1994,11.82
12/08/1994,11.9
15/08/1994,11.81
16/08/1994,11.89
17/08/1994,11.85
18/08/1994,12.11
19/08/1994,12.18
22/08/1994,12.11
23/08/1994,12.03
